word,ssc_10_rel_error,ssc_25_rel_error,ssc_50_rel_error,ssc_70_rel_error
rezando, 10, 0.333
rezar, 10, 0.0
reía, 10, 0.5
reían, 10, 0.0
reíanse, 10, 0.0
reíase, 10, 0.0
reídas, 10, 0.0
reír, 10, 0.0
reírme, 10, 0.0
reírse, 10, 0.0
reñida, 10, 0.0
reñir, 10, 0.0
reñían, 10, 0.0
ribera, 10, 0.0
riberas, 10, 0.0
ribete, 10, 0.0
ribetes, 10, 0.5
rica, 10, 0.045
ricamente, 10, 0.0
ricardo, 10, 0.0
ricas, 10, 0.125
rico, 10, 0.013
ricos, 10, 0.0
ricota, 10, 0.0
ricote, 10, 0.0
ridículas, 10, 0.0
ridículo, 10, 0.5
ridículos, 10, 0.333
rienda, 10, 0.0
riendas, 10, 0.0
riendo, 10, 0.0
riera, 10, 0.0
rieres, 10, 0.0
rieron, 10, 0.0
riesen, 10, 0.0
riesgo, 10, 0.125
rieto, 10, 0.0
rifeas, 10, 0.0
rige, 10, 0.333
rigor, 10, 0.04
riguridad, 10, 0.0
rigurosa, 10, 0.0
rigurosamente, 10, 1.0
rigurosas, 10, 0.333
riguroso, 10, 0.0
rigurosos, 10, 0.333
rijoso, 10, 0.5
rimero, 10, 0.5
rimeros, 10, 0.0
rincones, 10, 0.0
rinconete, 10, 0.0
rincón, 10, 0.0
rinda, 10, 0.0
rindan, 10, 0.0
rinde, 10, 0.0
rindiera, 10, 0.0
rindieron, 10, 0.0
rindiese, 10, 0.0
rindiesen, 10, 0.5
rindió, 10, 0.0
rindióse, 10, 0.0
rindo, 10, 0.5
ripio, 10, 0.0
riqueza, 10, 0.0
riquezas, 10, 0.0
riquísima, 10, 0.0
riquísimas, 10, 0.25
riquísimo, 10, 0.0
riquísimos, 10, 1.0
risa, 10, 0.0
risco, 10, 0.0
riscos, 10, 0.0
ristre, 10, 0.0
risueña, 10, 0.0
risueño, 10, 0.333
rival, 10, 0.0
riyó, 10, 0.0
riéronse, 10, 0.0
riña, 10, 0.0
riñas, 10, 0.0
riñe, 10, 0.0
riñen, 10, 0.0
riñendo, 10, 0.0
riñeren, 10, 0.0
riñiremos, 10, 0.0
riñones, 10, 0.0
rió, 10, 0.0
rióse, 10, 0.0
robada, 10, 0.0
robado, 10, 0.0
robador, 10, 0.0
roballa, 10, 0.0
robando, 10, 0.0
robar, 10, 0.25
robarla, 10, 0.0
robastes, 10, 0.0
roben, 10, 0.0
robo, 10, 0.0
robusta, 10, 0.0
robusto, 10, 0.0
robustos, 10, 0.0
robó, 10, 0.0
roca, 10, 0.0
rocabertis, 10, 1.0
rochela, 10, 0.0
rocinante, 10, 0.0
rocines, 10, 0.0
rocino, 10, 0.5
rocín, 10, 0.0
rocío, 10, 0.0
rodado, 10, 0.0
rodaja, 10, 0.0
rodajas, 10, 0.0
rodamonte, 10, 0.0
rodando, 10, 0.0
rodar, 10, 0.5
rodea, 10, 0.0
rodeaba, 10, 0.0
rodeaban, 10, 0.0
rodeada, 10, 0.0
rodeado, 10, 0.333
rodeados, 10, 0.0
rodean, 10, 0.0
rodeando, 10, 0.5
rodear, 10, 0.25
rodearemos, 10, 1.0
rodearon, 10, 0.0
rodease, 10, 0.0
rodeemos, 10, 0.0
rodela, 10, 0.0
rodelas, 10, 0.0
rodeo, 10, 0.333
rodeos, 10, 0.0
rodeámonos, 10, 1.0
rodeándola, 10, 1.0
rodeé, 10, 0.0
rodilla, 10, 0.0
rodillas, 10, 0.0
rodrigo, 10, 0.0
rodríguez, 10, 0.0
roe, 10, 0.0
roen, 10, 0.0
roerá, 10, 0.0
rogaba, 10, 0.0
rogaciones, 10, 1.0
rogad, 10, 0.0
rogado, 10, 0.0
rogamos, 10, 0.5
rogando, 10, 0.125
rogar, 10, 0.0
rogara, 10, 0.0
rogarle, 10, 0.0
rogaron, 10, 0.0
rogarte, 10, 0.0
rogarán, 10, 0.0
rogaré, 10, 0.0
rogase, 10, 0.0
rogativas, 10, 0.0
rogué, 10, 0.0
rogó, 10, 0.0
rogóle, 10, 0.0
roja, 10, 0.0
rojas, 10, 0.0
rojo, 10, 0.5
roldán, 10, 0.0
rolliza, 10, 0.0
rollizo, 10, 0.0
roma, 10, 0.0
romadizado, 10, 1.0
romana, 10, 0.0
romance, 10, 0.0
romances, 10, 0.0
romancistas, 10, 0.5
romano, 10, 0.143
romanos, 10, 0.333
rombos, 10, 0.0
romero, 10, 0.0
rompa, 10, 0.0
rompe, 10, 0.25
romper, 10, 0.0
romperla, 10, 0.0
romperlas, 10, 0.0
romperlo, 10, 0.0
rompida, 10, 0.0
rompidos, 10, 0.0
rompiendo, 10, 0.0
rompiera, 10, 0.0
rompieron, 10, 0.0
rompiese, 10, 0.0
rompiéndolos, 10, 1.0
rompió, 10, 0.125
rompáis, 10, 0.0
rompía, 10, 0.0
ronca, 10, 0.0
roncaba, 10, 0.0
roncando, 10, 0.0
roncesvalles, 10, 0.111
ronco, 10, 0.0
roncos, 10, 0.5
ronda, 10, 0.0
rondando, 10, 0.5
rondar, 10, 0.0
rondón, 10, 0.0
ronquilla, 10, 0.0
ropa, 10, 0.0
ropas, 10, 0.0
ropilla, 10, 0.2
ropillas, 10, 0.0
roque, 10, 0.02
rosa, 10, 0.0
rosario, 10, 0.0
rosas, 10, 0.0
rosca, 10, 0.0
rostro, 10, 0.0
rostros, 10, 0.0
rota, 10, 0.0
rotas, 10, 0.0
roto, 10, 0.0
rotolando, 10, 0.0
rotos, 10, 0.0
rotunda, 10, 0.0
rozagantes, 10, 1.0
roznar, 10, 0.0
rubias, 10, 0.5
rubicón, 10, 0.0
rubios, 10, 0.0
rubión, 10, 0.0
rubricado, 10, 0.5
rubíes, 10, 0.0
rucio, 10, 0.0
rudeza, 10, 0.0
rueca, 10, 0.5
rueda, 10, 0.0
ruedas, 10, 0.0
ruegan, 10, 0.0
ruego, 10, 0.0
ruegos, 10, 0.0
rufianes, 10, 0.0
rufián, 10, 0.0
rugero, 10, 0.0
rugidos, 10, 0.0
ruidera, 10, 0.0
ruido, 10, 0.0
ruin, 10, 0.0
ruina, 10, 0.0
ruinas, 10, 0.0
ruines, 10, 0.25
ruiz, 10, 0.0
rumbos, 10, 0.0
rumia, 10, 0.0
rumor, 10, 0.0
rumpantes, 10, 0.0
rumía, 10, 0.0
rus, 10, 0.0
rusticidad, 10, 0.5
rutilantes, 10, 1.0
ruy, 10, 0.25
ruégote, 10, 0.333
rápido, 10, 0.0
rávena, 10, 0.0
réplica, 10, 0.0
rétulo, 10, 0.25
rétulos, 10, 0.0
ríase, 10, 0.0
rígida, 10, 0.0
río, 10, 0.0
ríos, 10, 0.0
rómpaselas, 10, 1.0
rúa, 10, 0.0
rústica, 10, 0.143
rústicas, 10, 0.0
rústico, 10, 0.0
rústicos, 10, 0.0
saavedra, 10, 0.1
sabandijas, 10, 1.0
sabe, 10, 0.0
sabed, 10, 0.0
sabemos, 10, 0.0
saben, 10, 0.056
saber, 10, 0.0
saberlas, 10, 0.0
saberlo, 10, 0.0
saberlos, 10, 0.0
saberse, 10, 0.0
sabes, 10, 0.022
sabia, 10, 0.0
sabida, 10, 0.0
sabidas, 10, 0.0
sabido, 10, 0.0
sabidor, 10, 0.0
sabidora, 10, 0.0
sabidores, 10, 0.0
sabiduría, 10, 0.0
sabiendas, 10, 0.0
sabiendo, 10, 0.0
sabio, 10, 0.0
sabios, 10, 0.0
sabogas, 10, 0.0
sabor, 10, 0.0
saboreándose, 10, 1.0
saboyana, 10, 0.0
saboyanas, 10, 0.0
sabremos, 10, 0.0
sabrosa, 10, 0.143
sabrosamente, 10, 0.5
sabrosas, 10, 0.0
sabroso, 10, 0.0
sabrosísimo, 10, 1.0
sabrá, 10, 0.059
sabrán, 10, 0.0
sabrás, 10, 0.0
sabré, 10, 0.0
sabría, 10, 0.0
sabrían, 10, 0.0
sabéis, 10, 0.0
sabía, 10, 0.0
sabíamos, 10, 0.0
sabían, 10, 0.0
saca, 10, 0.091
sacaba, 10, 0.0
sacaban, 10, 0.0
sacabuches, 10, 1.0
sacada, 10, 0.0
sacadas, 10, 0.0
sacado, 10, 0.0
sacallos, 10, 0.0
sacamos, 10, 0.0
sacan, 10, 0.0
sacando, 10, 0.0
sacapotras, 10, 1.0
sacar, 10, 0.019
sacara, 10, 0.25
sacaran, 10, 0.0
sacaremos, 10, 0.0
sacaren, 10, 0.0
sacares, 10, 0.0
sacarla, 10, 0.0
sacarlas, 10, 0.5
sacarle, 10, 0.0
sacarlo, 10, 0.0
sacarme, 10, 0.0
sacaron, 10, 0.0
sacaros, 10, 0.0
sacarte, 10, 0.0
sacará, 10, 0.5
sacarán, 10, 0.0
sacaré, 10, 0.0
sacaréis, 10, 0.0
sacaría, 10, 0.0
sacarían, 10, 0.0
sacase, 10, 0.0
sacasen, 10, 0.0
sacerdote, 10, 0.0
sacerdotes, 10, 0.5
saco, 10, 0.0
sacos, 10, 0.0
sacra, 10, 0.0
sacramento, 10, 0.5
sacramentos, 10, 1.0
sacre, 10, 0.0
sacrificio, 10, 0.333
sacrilegio, 10, 1.0
sacripante, 10, 0.25
sacristanes, 10, 1.0
sacristanía, 10, 1.0
sacristán, 10, 0.0
sacuda, 10, 0.0
sacudido, 10, 0.0
sacudiendo, 10, 0.25
sacudieron, 10, 1.0
sacudir, 10, 0.0
sacudiéndole, 10, 1.0
sacudiéndose, 10, 0.5
sacádole, 10, 0.0
sacáis, 10, 0.0
sacándole, 10, 0.0
sacándomele, 10, 1.0
sacáramos, 10, 0.0
sacármela, 10, 0.0
sacársele, 10, 0.0
sacó, 10, 0.0
saeta, 10, 0.0
saetas, 10, 0.0
sagacidad, 10, 0.0
sagaz, 10, 0.0
sagitario, 10, 0.0
sagrada, 10, 0.5
sagrado, 10, 0.0
sal, 10, 0.0
sala, 10, 0.0
salamanca, 10, 0.0
salamanquesa, 10, 1.0
salario, 10, 0.0
salarios, 10, 0.25
salas, 10, 0.0
salazar, 10, 0.0
saldremos, 10, 0.0
saldrá, 10, 0.0
saldrán, 10, 0.167
saldré, 10, 0.0
saldría, 10, 0.0
saldrían, 10, 0.0
sale, 10, 0.0
salen, 10, 0.0
sales, 10, 0.0
salga, 10, 0.0
salgamos, 10, 0.0
salgan, 10, 0.0
salgo, 10, 0.111
salgáis, 10, 0.0
salid, 10, 0.0
salida, 10, 0.0
salidas, 10, 0.0
salido, 10, 0.0
saliendo, 10, 0.0
saliera, 10, 0.0
salieran, 10, 0.0
saliere, 10, 0.0
salieron, 10, 0.031
saliese, 10, 0.0
saliesen, 10, 0.0
salimos, 10, 0.0
salir, 10, 0.0
salirse, 10, 0.0
salistes, 10, 0.0
saliva, 10, 0.0
saliéndose, 10, 0.5
saliéronle, 10, 1.0
saliéronse, 10, 0.5
saliésemos, 10, 1.0
salió, 10, 0.011
salióle, 10, 0.0
saliónos, 10, 0.0
salióse, 10, 0.5
salmanticenses, 10, 1.0
salmantino, 10, 0.5
salomón, 10, 0.0
salpicón, 10, 0.5
salsa, 10, 0.5
salta, 10, 0.0
saltaban, 10, 0.0
saltado, 10, 0.0
saltados, 10, 0.0
saltaembarca, 10, 0.5
saltando, 10, 0.0
saltar, 10, 0.0
saltase, 10, 0.0
salteador, 10, 0.167
salteadores, 10, 0.25
saltear, 10, 0.0
salterios, 10, 0.0
salteándole, 10, 1.0
salteándosele, 10, 1.0
salteó, 10, 0.0
salto, 10, 0.167
saltos, 10, 0.0
saltó, 10, 0.0
salud, 10, 0.0
saludaban, 10, 0.5
saludable, 10, 0.0
saludables, 10, 1.0
saludado, 10, 0.333
saludarla, 10, 0.0
saludes, 10, 0.0
saludándolos, 10, 1.0
saludáronse, 10, 1.0
saludó, 10, 0.0
saludóles, 10, 0.0
salutación, 10, 1.0
salutífero, 10, 1.0
salva, 10, 0.0
salvación, 10, 0.0
salvaje, 10, 0.0
salvajes, 10, 0.0
salvamano, 10, 0.0
salvamento, 10, 1.0
salvando, 10, 0.0
salvar, 10, 0.0
salvas, 10, 0.0
salve, 10, 0.0
salvo, 10, 0.0
salvoconduto, 10, 0.333
salí, 10, 0.0
salía, 10, 0.0
salíale, 10, 0.0
salían, 10, 0.0
salíos, 10, 0.0
sambenito, 10, 0.0
san, 10, 0.0
sana, 10, 0.0
sanaba, 10, 0.0
sanar, 10, 0.0
sanarlas, 10, 0.0
sanas, 10, 0.333
sanase, 10, 0.5
sanazaro, 10, 0.0
sancha, 10, 0.125
sanchica, 10, 0.0
sanchico, 10, 0.0
sancho, 10, 0.0
sanchos, 10, 0.0
sandeces, 10, 0.077
sandez, 10, 0.0
sandio, 10, 0.0
sandoval, 10, 0.0
sane, 10, 0.5
sanen, 10, 0.0
sangre, 10, 0.0
sangrienta, 10, 0.5
sangrientas, 10, 0.333
sangrías, 10, 0.0
sanguinolenta, 10, 1.0
sanguínea, 10, 0.0
sanidad, 10, 0.5
sanlúcar, 10, 0.0
sano, 10, 0.0
sanos, 10, 0.0
sansonino, 10, 0.0
sansueña, 10, 0.0
sansón, 10, 0.0
santa, 10, 0.0
santas, 10, 0.0
santiago, 10, 0.0
santidad, 10, 0.0
santiguada, 10, 0.2
santiguarnos, 10, 1.0
santiguaron, 10, 0.333
santiguarse, 10, 0.5
santo, 10, 0.0
santos, 10, 0.0
santuarios, 10, 1.0
santángel, 10, 0.0
santísima, 10, 0.0
santísimo, 10, 0.0
sanó, 10, 0.0
sapos, 10, 0.0
saque, 10, 0.0
saquen, 10, 0.0
saqué, 10, 0.125
sarao, 10, 0.0
sardesco, 10, 0.0
sardinas, 10, 0.5
sargas, 10, 0.0
sargel, 10, 0.0
sarna, 10, 0.0
sarra, 10, 0.0
sarta, 10, 0.125
sartas, 10, 0.0
sartenes, 10, 0.0
sartén, 10, 0.0
sastre, 10, 0.0
sastres, 10, 0.0
satanases, 10, 0.333
satanás, 10, 0.1
satisface, 10, 0.5
satisfacelle, 10, 1.0
satisfacer, 10, 0.1
satisfacerlas, 10, 1.0
satisfacerle, 10, 1.0
satisfacerles, 10, 1.0
satisfacerme, 10, 0.5
satisfaceros, 10, 0.5
satisfacerse, 10, 1.0
satisfaciendo, 10, 1.0
satisfación, 10, 0.067
satisfacéis, 10, 1.0
satisfacían, 10, 1.0
satisfaga, 10, 0.0
satisfagas, 10, 0.5
satisfago, 10, 0.0
satisfagáis, 10, 1.0
satisfará, 10, 0.5
satisfarás, 10, 1.0
satisfaré, 10, 0.0
satisfaría, 10, 1.0
satisfecha, 10, 0.25
satisfechas, 10, 0.5
satisfecho, 10, 0.042
satisfechos, 10, 0.167
satisficiera, 10, 1.0
satisficieron, 10, 1.0
satisfizo, 10, 0.0
saturatio, 10, 0.0
saturninos, 10, 1.0
satíricas, 10, 0.0
satírico, 10, 0.0
sauce, 10, 0.0
sauces, 10, 0.0
saya, 10, 0.0
sayago, 10, 0.0
sayagués, 10, 0.0
sayas, 10, 0.0
sayo, 10, 0.083
sazonada, 10, 0.0
sazonadas, 10, 0.0
sazonados, 10, 0.0
sazones, 10, 0.0
sazón, 10, 0.0
saña, 10, 0.0
scitas, 10, 0.0
scripserunt, 10, 1.0
seca, 10, 0.167
secas, 10, 0.091
seco, 10, 0.0
secos, 10, 0.0
secreta, 10, 0.0
secretamente, 10, 0.333
secretario, 10, 0.059
secretas, 10, 0.0
secreto, 10, 0.0
secretos, 10, 0.0
sectas, 10, 0.0
secuaces, 10, 0.0
secutoria, 10, 0.0
secó, 10, 0.5
sed, 10, 0.0
seda, 10, 0.0
sedero, 10, 0.0
sedienta, 10, 0.0
segador, 10, 0.0
segadores, 10, 0.0
segar, 10, 0.0
segarme, 10, 0.0
segovia, 10, 0.0
seguid, 10, 0.0
seguida, 10, 0.5
seguidamente, 10, 1.0
seguidillas, 10, 0.333
seguido, 10, 0.0
seguidor, 10, 0.0
seguille, 10, 0.0
seguimiento, 10, 1.0
seguir, 10, 0.03
seguirla, 10, 0.0
seguirle, 10, 0.25
seguiréis, 10, 0.0
seguistes, 10, 0.0
segunda, 10, 0.019
segundar, 10, 0.5
segundas, 10, 0.0
segundo, 10, 0.0
segundos, 10, 0.333
segura, 10, 0.0
seguramente, 10, 0.125
seguras, 10, 0.0
seguridad, 10, 0.0
seguro, 10, 0.024
seguros, 10, 0.0
seguí, 10, 0.0
seguía, 10, 0.0
seguíale, 10, 0.0
seguían, 10, 0.2
según, 10, 0.0
seis, 10, 0.013
seiscientos, 10, 0.059
sellad, 10, 0.0
sellada, 10, 0.0
selladas, 10, 0.0
sellar, 10, 0.0
sellaron, 10, 0.0
sello, 10, 0.0
selva, 10, 0.0
selvas, 10, 0.0
semana, 10, 0.2
semblante, 10, 0.0
semblantes, 10, 1.0
sembrada, 10, 0.0
sembradas, 10, 0.0
sembradura, 10, 1.0
sembrar, 10, 0.5
semeja, 10, 0.0
semejaba, 10, 0.0
semejaban, 10, 0.0
semejan, 10, 0.0
semejante, 10, 0.0
semejantes, 10, 0.014
semejanza, 10, 0.0
semejas, 10, 0.333
semejábades, 10, 1.0
semidoncellas, 10, 1.0
semínimas, 10, 0.0
senado, 10, 0.0
sencillamente, 10, 0.5
sencillez, 10, 0.0
sencillo, 10, 0.0
senda, 10, 0.0
sendas, 10, 0.0
sendero, 10, 0.0
senderos, 10, 0.0
sendos, 10, 0.0
seno, 10, 0.0
senos, 10, 0.0
sentada, 10, 0.0
sentado, 10, 0.0
sentados, 10, 0.0
sentaos, 10, 0.0
sentar, 10, 0.0
sentaron, 10, 0.0
sentarse, 10, 0.0
sentase, 10, 0.0
sentencia, 10, 0.0
sentenciado, 10, 0.333
sentencian, 10, 1.0
sentenciare, 10, 0.5
sentencias, 10, 0.048
sentenciáronme, 10, 1.0
sentenciéla, 10, 1.0
sentenció, 10, 0.0
sentimiento, 10, 0.048
sentimientos, 10, 0.111
sentimos, 10, 0.0
sentir, 10, 0.0
sentirle, 10, 0.0
sentirlo, 10, 0.0
sentirme, 10, 0.0
sentirse, 10, 0.0
sentiría, 10, 0.0
sentiríades, 10, 1.0
sentábase, 10, 0.0
sentándose, 10, 0.2
sentáronse, 10, 0.333
senté, 10, 0.0
sentí, 10, 0.0
sentía, 10, 0.0
sentís, 10, 0.0
sentó, 10, 0.0
sentóse, 10, 0.111
sepa, 10, 0.0
sepades, 10, 0.0
sepamos, 10, 0.0
sepan, 10, 0.0
separadas, 10, 0.0
separar, 10, 0.0
sepas, 10, 0.0
sepulcro, 10, 0.0
sepulcros, 10, 0.0
sepultado, 10, 0.143
sepultados, 10, 0.5
sepultan, 10, 0.0
sepultar, 10, 0.0
sepultarlas, 10, 1.0
sepultura, 10, 0.0
sepulturas, 10, 0.25
sepultó, 10, 0.5
sepáis, 10, 0.0
sequedad, 10, 0.667
ser, 10, 0.0
serena, 10, 0.0
serenidad, 10, 0.5
sereno, 10, 0.25
serenos, 10, 0.0
serenísima, 10, 1.0
serenísimo, 10, 1.0
serles, 10, 0.0
serlo, 10, 0.0
sermoncico, 10, 1.0
sermones, 10, 0.0
sernos, 10, 0.0
seros, 10, 0.0
serpiente, 10, 0.0
serpientes, 10, 0.5
serrallo, 10, 0.0
serrezuela, 10, 1.0
serte, 10, 0.0
servicio, 10, 0.0
servicios, 10, 0.0
servida, 10, 0.0
servidas, 10, 0.0
servido, 10, 0.0
servidor, 10, 0.0
servidores, 10, 0.333
servidorísimos, 10, 1.0
servidos, 10, 0.125
servidumbre, 10, 1.0
servil, 10, 0.0
servilla, 10, 0.0
servillas, 10, 0.0
servimos, 10, 0.0
servir, 10, 0.0
servirla, 10, 0.25
servirle, 10, 0.0
servirme, 10, 0.0
serviros, 10, 0.0
servirse, 10, 0.0
servirte, 10, 0.0
servirá, 10, 0.5
servirán, 10, 0.333
serviré, 10, 0.0
servirían, 10, 0.0
serví, 10, 0.0
servía, 10, 0.0
servían, 10, 0.091
servíanos, 10, 0.0
sesenta, 10, 0.071
sesga, 10, 0.0
sesgo, 10, 0.0
seso, 10, 0.111
sesos, 10, 0.333
sesteando, 10, 0.0
sestear, 10, 0.333
setecientas, 10, 0.5
setecientos, 10, 0.5
setenas, 10, 0.5
setenta, 10, 0.143
severa, 10, 0.0
severo, 10, 0.0
sevilla, 10, 0.0
sevillano, 10, 0.0
seña, 10, 0.0
señal, 10, 0.0
señala, 10, 0.0
señalaba, 10, 0.0
señalada, 10, 0.5
señaladas, 10, 0.0
señalado, 10, 0.0
señaladísima, 10, 1.0
señalando, 10, 0.0
señalar, 10, 0.0
señalaran, 10, 0.0
señalaré, 10, 0.0
señalaría, 10, 0.0
señale, 10, 0.0
señales, 10, 0.026
señalo, 10, 0.0
señaló, 10, 0.0
señas, 10, 0.0
señor, 10, 0.0
señora, 10, 0.0
señoras, 10, 0.0
señorazos, 10, 0.0
señores, 10, 0.007
señoril, 10, 0.0
señoritos, 10, 0.0
señoría, 10, 0.0
señorías, 10, 0.333
señorío, 10, 0.0
señoríos, 10, 0.0
señorísimas, 10, 1.0
señuelo, 10, 0.5
señálensele, 10, 1.0
si, 10, 0.0
sicilia, 10, 0.0
sicut, 10, 0.0
sido, 10, 0.0
siega, 10, 0.0
siempre, 10, 0.0
siendo, 10, 0.0
sienes, 10, 0.0
sienta, 10, 0.0
sientas, 10, 0.0
sienten, 10, 0.0
sientes, 10, 0.0
siento, 10, 0.0
sierpe, 10, 0.0
sierpes, 10, 0.0
sierra, 10, 0.0
sierras, 10, 0.0
siesta, 10, 0.0
siestas, 10, 0.0
siete, 10, 0.0
sietes, 10, 0.0
siga, 10, 0.0
sigismunda, 10, 1.0
siglo, 10, 0.071
siglos, 10, 0.0
significa, 10, 0.0
significaba, 10, 1.0
significaban, 10, 1.0
significación, 10, 1.0
significado, 10, 0.5
significantes, 10, 0.5
significar, 10, 1.0
significarme, 10, 1.0
significativo, 10, 0.333
significáis, 10, 1.0
significó, 10, 0.0
signis, 10, 0.0
signos, 10, 0.0
signum, 10, 0.0
sigo, 10, 0.143
sigue, 10, 0.062
siguen, 10, 0.0
sigues, 10, 0.0
siguiendo, 10, 0.0
siguiente, 10, 0.0
siguientes, 10, 0.25
siguieron, 10, 0.0
siguiese, 10, 0.0
siguiesen, 10, 0.0
siguimiento, 10, 1.0
siguiéndole, 10, 0.25
siguiéronle, 10, 1.0
siguió, 10, 0.0
siguiólas, 10, 0.0
siguióle, 10, 0.25
sigáis, 10, 0.0
silbando, 10, 0.0
silbo, 10, 0.0
silbos, 10, 0.0
silencio, 10, 0.0
silguero, 10, 0.0
silla, 10, 0.0
sillas, 10, 0.0
sillón, 10, 0.0
silo, 10, 0.0
silvato, 10, 0.0
silvestres, 10, 1.0
sima, 10, 0.071
simple, 10, 0.0
simples, 10, 0.0
simpleza, 10, 0.5
simplicidad, 10, 0.067
simplicidades, 10, 0.167
simplicísimo, 10, 1.0
simón, 10, 0.0
sincero, 10, 0.0
singular, 10, 0.0
singulares, 10, 1.0
siniestra, 10, 0.333
siniestro, 10, 0.0
sinificativo, 10, 1.0
sino, 10, 0.0
sinrazones, 10, 0.2
sinrazón, 10, 0.0
sinsabores, 10, 0.5
sintieron, 10, 0.0
sintiese, 10, 0.0
sintieses, 10, 0.0
sintiéndose, 10, 1.0
sintió, 10, 0.0
sintiólo, 10, 0.0
sinón, 10, 0.0
siquiera, 10, 0.0
sirgo, 10, 0.333
sirva, 10, 0.053
sirvan, 10, 0.0
sirve, 10, 0.0
sirven, 10, 0.0
sirves, 10, 0.0
sirviendo, 10, 0.0
sirvientes, 10, 0.333
sirviere, 10, 0.0
sirvieron, 10, 0.0
sirviese, 10, 0.0
sirviesen, 10, 0.0
sirviéndola, 10, 1.0
sirviéndole, 10, 1.0
sirviéremos, 10, 1.0
sirvió, 10, 0.0
sirvo, 10, 0.0
siríaca, 10, 0.0
sitio, 10, 0.0
siéndolo, 10, 0.0
siéntate, 10, 0.0
so, 10, 0.0
sobajada, 10, 0.0
soberana, 10, 0.0
soberbia, 10, 0.0
soberbio, 10, 0.0
soberbios, 10, 0.167
sobra, 10, 0.143
sobraba, 10, 0.0
sobrados, 10, 0.0
sobran, 10, 0.0
sobrar, 10, 0.0
sobrara, 10, 0.0
sobrare, 10, 0.0
sobrará, 10, 0.0
sobras, 10, 0.0
sobrecarga, 10, 1.0
sobredicho, 10, 1.0
sobreescrito, 10, 0.333
sobrehumana, 10, 0.5
sobrelleve, 10, 1.0
sobremanera, 10, 0.143
sobremodo, 10, 0.0
sobrenaturales, 10, 1.0
sobrenombre, 10, 0.2
sobrenombres, 10, 0.5
sobrepellices, 10, 1.0
sobrepujaban, 10, 1.0
sobrepujar, 10, 1.0
sobrerropa, 10, 1.0
sobresalta, 10, 1.0
sobresaltada, 10, 0.333
sobresaltadas, 10, 1.0
sobresaltado, 10, 1.0
sobresaltan, 10, 0.5
sobresaltar, 10, 1.0
sobresaltaron, 10, 0.5
sobresaltarse, 10, 1.0
sobresaltase, 10, 1.0
sobresalte, 10, 0.5
sobresaltes, 10, 1.0
sobresalto, 10, 0.033
sobresaltos, 10, 0.25
sobresaltó, 10, 0.5
sobresaltóse, 10, 0.5
sobrescrito, 10, 0.333
sobrevenido, 10, 1.0
sobrevinieron, 10, 1.0
sobreviniese, 10, 1.0
sobrevino, 10, 0.0
sobrevista, 10, 1.0
sobrina, 10, 0.0
sobrinas, 10, 0.0
sobrino, 10, 0.143
socaliñado, 10, 1.0
socaliñas, 10, 0.0
socapa, 10, 0.0
socarronamente, 10, 1.0
socarronería, 10, 1.0
socarrón, 10, 0.077
socorra, 10, 0.0
socorre, 10, 0.333
socorredor, 10, 1.0
socorrella, 10, 1.0
socorrelle, 10, 1.0
socorrer, 10, 0.0
socorrerle, 10, 0.25
socorreros, 10, 1.0
socorrida, 10, 0.0
socorrido, 10, 0.5
socorriendo, 10, 0.333
socorriese, 10, 0.2
socorrió, 10, 0.0
socorro, 10, 0.0
socorros, 10, 0.0
soeces, 10, 0.5
soez, 10, 0.0
soficiente, 10, 1.0
sofistería, 10, 1.0
soga, 10, 0.0
sogas, 10, 0.0
soguilla, 10, 0.0
sol, 10, 0.0
sola, 10, 0.0
solamente, 10, 0.0
solapa, 10, 0.0
solapada, 10, 0.0
solapar, 10, 0.0
solas, 10, 0.0
solazando, 10, 0.5
solazaron, 10, 0.0
solazasen, 10, 0.0
solazándose, 10, 1.0
soldada, 10, 0.0
soldadesca, 10, 0.5
soldado, 10, 0.0
soldados, 10, 0.0
soldar, 10, 0.0
soledad, 10, 0.0
soledades, 10, 0.0
solemos, 10, 0.0
solenes, 10, 0.0
solenizadas, 10, 1.0
solenizados, 10, 1.0
solenizalle, 10, 1.0
solenizar, 10, 0.0
solenísimas, 10, 1.0
soles, 10, 0.333
solicita, 10, 0.0
solicitada, 10, 0.333
solicitado, 10, 0.333
solicitalla, 10, 1.0
solicitallo, 10, 1.0
solicitan, 10, 0.0
solicitar, 10, 0.0
solicitares, 10, 1.0
solicitarle, 10, 1.0
solicitaré, 10, 1.0
solicitaste, 10, 1.0
solicite, 10, 0.0
solicito, 10, 0.0
solicitud, 10, 0.0
solicitudes, 10, 0.333
solicitó, 10, 0.0
soliloquio, 10, 0.5
solitarios, 10, 1.0
sollozos, 10, 0.0
solo, 10, 0.0
solos, 10, 0.0
solsticios, 10, 1.0
soltaba, 10, 0.0
soltalle, 10, 0.0
soltar, 10, 0.0
soltaron, 10, 0.0
soltarse, 10, 0.0
soltarte, 10, 0.0
soltasen, 10, 0.0
solteros, 10, 0.0
soltura, 10, 0.0
soltó, 10, 0.0
solía, 10, 0.0
solían, 10, 0.0
solícita, 10, 0.0
solícito, 10, 0.0
solícitos, 10, 0.0
solón, 10, 0.0
sombra, 10, 0.0
sombras, 10, 0.5
sombrero, 10, 0.0
sombrosos, 10, 0.0
sonaba, 10, 0.0
sonaban, 10, 0.0
sonadas, 10, 0.0
